id,name,unit,compartment,subcompartment,CAS number
5b7d620e-2238-5ec9-888a-6999218b6974,"1,3-Dioxolan-2-one",kg,water,unspecified,000096-49-1
d21da01e-f96f-4db5-9746-7b70db8a1f2c,"1,4-Butanediol",kg,air,"low population density, long-term",000110-63-4
90653a29-2f53-4b1b-88bd-9ae2fe64a8d6,"1,4-Butanediol",kg,air,lower stratosphere + upper troposphere,000110-63-4
83bafcf1-2f2e-4a32-89a0-f1f16ca10626,"1,4-Butanediol",kg,air,non-urban air or from high stacks,000110-63-4
09db39be-d9a6-4fc3-8d25-1f80b23e9131,"1,4-Butanediol",kg,air,unspecified,000110-63-4
38a622c6-f086-4763-a952-7c6b3b1c42ba,"1,4-Butanediol",kg,air,urban air close to ground,000110-63-4
c5de5e4d-85cf-4102-9ff1-5248d8928ba1,"1,4-Butanediol",kg,water,ground-,000110-63-4
564dde7f-e713-4baf-84aa-7a11ffa7e2cd,"1,4-Butanediol",kg,water,"ground-, long-term",000110-63-4
aae8aac7-b81d-41e4-b356-912b369d1c55,"1,4-Butanediol",kg,water,ocean,000110-63-4
d6911d36-3fec-41fe-8ef9-540f6543a240,"1,4-Butanediol",kg,water,surface water,000110-63-4
d835b7aa-288b-4b3a-966b-3f64f36ed220,"1,4-Butanediol",kg,water,unspecified,000110-63-4
9dd01d5b-3677-4822-9cd4-36d21b0e23d1,1-Pentanol,kg,air,"low population density, long-term",000071-41-0
b78e77cb-7636-4420-855e-17239984f8b3,1-Pentanol,kg,air,lower stratosphere + upper troposphere,000071-41-0
cc9a442f-c96a-4bdc-990d-8b58f72b4e07,1-Pentanol,kg,air,non-urban air or from high stacks,000071-41-0
048baf1e-6cdc-44a5-92e2-32d15ff54885,1-Pentanol,kg,air,unspecified,000071-41-0
541a823c-0aad-4dc4-9123-d4af4647d942,1-Pentanol,kg,air,urban air close to ground,000071-41-0
5074e239-b510-49aa-928c-fcdb462481d8,1-Pentanol,kg,water,ground-,000071-41-0
cfa50eaf-a817-4352-b9fe-aa834240d269,1-Pentanol,kg,water,"ground-, long-term",000071-41-0
8d28a5b3-1b1c-41e9-9eba-90c607aad7db,1-Pentanol,kg,water,ocean,000071-41-0
e4526360-b2a1-4e77-9f00-57dbfe228bde,1-Pentanol,kg,water,surface water,000071-41-0
070dc6b3-0976-45a0-803e-0a87d7e96959,1-Pentanol,kg,water,unspecified,000071-41-0
47a8dfb8-f1e5-4460-b7ca-eeea1ca44596,1-Pentene,kg,air,"low population density, long-term",000109-67-1
87eed31b-5a6b-43ae-9a02-778a8c6e4ff8,1-Pentene,kg,air,lower stratosphere + upper troposphere,000109-67-1
ccfea48e-0aec-4573-8ed1-fb7c0f1b14ae,1-Pentene,kg,air,non-urban air or from high stacks,000109-67-1
651cbfbb-3027-4e20-a5b0-4a67e86e837a,1-Pentene,kg,air,unspecified,000109-67-1
8cbaa905-41b0-4327-8403-bf1c8eb25429,1-Pentene,kg,air,urban air close to ground,000109-67-1
7a41be00-7040-4097-99be-a8085e86bf5e,1-Pentene,kg,water,ground-,000109-67-1
4530576f-7f93-4c43-b13e-8cd2da98f501,1-Pentene,kg,water,"ground-, long-term",000109-67-1
9d99096b-4e70-452b-9e3b-b2296613bc0f,1-Pentene,kg,water,ocean,000109-67-1
f3cf9958-739f-41c1-a679-f550cf0e9b6c,1-Pentene,kg,water,surface water,000109-67-1
109c3ee9-b9df-4c11-bd77-b8571773d9ad,1-Pentene,kg,water,unspecified,000109-67-1
5e98fd60-8da0-4006-9729-4d2797f96302,"2,2,4-Trimethyl pentane",kg,air,unspecified,540-84-1
e6137e6e-84a6-4fa1-a5bf-47c8153d7c05,"2,4-D",kg,air,non-urban air or from high stacks,
f681eb3c-854a-4f78-bcfe-76dfbcf9df3c,"2,4-D",kg,soil,agricultural,000094-75-7
4f777e05-70f9-4a18-a406-d8232325073f,"2,4-D amines",kg,air,non-urban air or from high stacks,002008-39-1
0eba8639-12c1-40ce-b1b6-e3394ec94dc0,"2,4-D amines",kg,soil,agricultural,002008-39-1
49b29466-706e-42c3-ac8c-f89f9530cb60,"2,4-D amines",kg,water,ground-,002008-39-1
c7dcf08c-f297-495b-b7db-f4f54799814b,"2,4-D amines",kg,water,surface water,002008-39-1
99e1284e-58fc-4652-bc24-b796b858b24e,"2,4-D ester",kg,air,non-urban air or from high stacks,053467-11-1
6986913c-284b-4173-95fe-4a242498b1bc,"2,4-D ester",kg,soil,agricultural,053467-11-1
69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,"2,4-D ester",kg,water,ground-,053467-11-1
e6367875-dd2b-4d12-8d03-94cf2e607815,"2,4-D ester",kg,water,surface water,053467-11-1
0b2a8601-aa6e-42e9-8091-21cba87c0f0c,"2,4-DB",kg,air,non-urban air or from high stacks,000094-82-6
d051c442-f206-4d70-844d-7d44dbbc3d8e,"2,4-DB",kg,soil,agricultural,000094-82-6
68f64fd1-01f5-43b4-b191-0aebfffcf293,"2,4-DB",kg,water,ground-,000094-82-6
05136060-b6a6-4383-ae42-6ca90aeec59a,"2,4-DB",kg,water,surface water,000094-82-6
e3d35475-3f5c-5099-9506-8cc81a188fb1,"2,4-di-tert-butylphenol",kg,water,unspecified,000096-76-4
cdce48e7-8c92-4214-b948-cc46a4700fe6,2-Aminopropanol,kg,air,"low population density, long-term",002749-11-3
c43cede7-18e7-49a4-aaf1-574975584a1b,2-Aminopropanol,kg,air,lower stratosphere + upper troposphere,002749-11-3
b1fa0fe9-49d4-4e1d-9502-3b2d10a313c9,2-Aminopropanol,kg,air,non-urban air or from high stacks,002749-11-3
3e07d825-a98e-4cdc-afa3-610fa7739261,2-Aminopropanol,kg,air,unspecified,002749-11-3
a0fec60d-3f74-48bf-a2d2-58c30fc13e53,2-Aminopropanol,kg,air,urban air close to ground,002749-11-3
22d1d385-5aa4-404d-8c14-2680ce4accb0,2-Aminopropanol,kg,water,ground-,002749-11-3
d37d4cea-4096-4303-8d9d-96e48b8f9ff0,2-Aminopropanol,kg,water,"ground-, long-term",002749-11-3
3f00f5cf-1c58-428d-aef7-738f2c105e88,2-Aminopropanol,kg,water,ocean,002749-11-3
96db42b8-64e4-4a84-9b16-cd8f73c615d6,2-Aminopropanol,kg,water,surface water,002749-11-3
ea6f1100-7fe4-4f66-92cc-a69fe2dcca77,2-Aminopropanol,kg,water,unspecified,002749-11-3
1b4da243-3412-4425-b44e-dea22e7ebd43,2-Methyl pentane,kg,air,"low population density, long-term",000096-14-0
a9afc2a9-9479-44b6-afcf-23f305bb261c,2-Methyl pentane,kg,air,lower stratosphere + upper troposphere,000096-14-0
d25a3860-4be0-4fb3-ae03-2a4f04d2aa6f,2-Methyl pentane,kg,air,non-urban air or from high stacks,000096-14-0
059e6a26-7035-4621-a360-c71c5778eec8,2-Methyl pentane,kg,air,unspecified,000096-14-0
d5649872-502b-4d23-b882-26d74a9fc4b4,2-Methyl pentane,kg,air,urban air close to ground,000096-14-0
88be8e1b-1bdc-46e1-9856-187a95b3d872,2-Methyl-1-propanol,kg,air,"low population density, long-term",000078-83-1
17f06f74-feea-4b7c-a125-a67ae6e1dcfb,2-Methyl-1-propanol,kg,air,lower stratosphere + upper troposphere,000078-83-1
76e532b3-25c7-487e-894c-5bf306cdd012,2-Methyl-1-propanol,kg,air,non-urban air or from high stacks,000078-83-1
47bee45d-6d2b-48a6-a0c8-fcb8debc7f5d,2-Methyl-1-propanol,kg,air,unspecified,000078-83-1
e2d860e3-1038-4386-a5f1-25ad75d18bbd,2-Methyl-1-propanol,kg,air,urban air close to ground,000078-83-1
d3f6f514-41e1-4b24-aa56-7d403839a4dd,2-Methyl-1-propanol,kg,water,ground-,000078-83-1
a0cb36a5-d726-4c6e-9787-971cc763d294,2-Methyl-1-propanol,kg,water,"ground-, long-term",000078-83-1
76a317b6-1c35-4c75-bb00-1cd5ec8c8e17,2-Methyl-1-propanol,kg,water,ocean,000078-83-1
79240a49-80cf-4be4-b5c2-bfdd3f4aa249,2-Methyl-1-propanol,kg,water,surface water,000078-83-1
446e7a93-6ac4-4bdf-b97d-03f683c7488c,2-Methyl-1-propanol,kg,water,unspecified,000078-83-1
394c876b-9b10-4f7f-b2b7-4e61b691d7c6,2-Methyl-2-butene,kg,air,"low population density, long-term",000513-35-9
f9501098-4a8e-4cd1-98b7-00afbac477a4,2-Methyl-2-butene,kg,air,lower stratosphere + upper troposphere,000513-35-9
ef762eea-a8a2-49e1-8ed6-a12d325856f4,2-Methyl-2-butene,kg,air,non-urban air or from high stacks,000513-35-9
4e44630f-4197-4f05-809f-0fef07fba7d3,2-Methyl-2-butene,kg,air,unspecified,000513-35-9
79a87f98-0b00-4e7e-86f8-70667307f696,2-Methyl-2-butene,kg,air,urban air close to ground,000513-35-9
efe94e38-a449-4817-94c1-7aedf1022714,2-Methyl-2-butene,kg,water,ground-,000513-35-9
fc81e3b6-8538-4e74-9303-26cf397f19cb,2-Methyl-2-butene,kg,water,"ground-, long-term",000513-35-9
b5a8e697-f5ac-413f-828c-51f6aace2e36,2-Methyl-2-butene,kg,water,ocean,000513-35-9
2df5a2fe-1ab2-48e7-a9a6-1085703b17be,2-Methyl-2-butene,kg,water,surface water,000513-35-9
23868338-42bc-4baf-a9e2-8e84ff8c92f1,2-Methyl-2-butene,kg,water,unspecified,000513-35-9
409f0e6f-f0a5-4011-8f85-938e9a078f92,2-Nitrobenzoic acid,kg,air,"low population density, long-term",000552-16-9
878099e4-3f82-4ec6-88c5-1acd745bf01a,2-Nitrobenzoic acid,kg,air,lower stratosphere + upper troposphere,000552-16-9
5884b91e-d758-4fb4-9bf0-6cf87093cdb2,2-Nitrobenzoic acid,kg,air,non-urban air or from high stacks,000552-16-9
98d3f159-b420-4e43-aab5-4fd093b82429,2-Nitrobenzoic acid,kg,air,unspecified,000552-16-9
90d374f1-b739-45b2-a734-d6bdd8c8dc9c,2-Nitrobenzoic acid,kg,air,urban air close to ground,000552-16-9
326b94e8-aea0-4bd4-8a50-63bf283882a8,2-Propanol,kg,air,"low population density, long-term",000067-63-0
1cd24bc8-53b9-43e8-ad58-4438c9244a10,2-Propanol,kg,air,lower stratosphere + upper troposphere,000067-63-0
ed1aff41-0bfc-48b8-8250-840c0a2f6961,2-Propanol,kg,air,non-urban air or from high stacks,000067-63-0
479edec6-763c-49fc-83f8-49780f08cf29,2-Propanol,kg,air,unspecified,000067-63-0
cbf58f64-9286-406f-8dcb-ef1d81eec980,2-Propanol,kg,air,urban air close to ground,000067-63-0
697667f9-d58c-4a64-99e3-30d24d7f91a2,2-Propanol,kg,water,ground-,000067-63-0
56217fe7-9437-4131-9ae2-e4c4b07b3a64,2-Propanol,kg,water,"ground-, long-term",000067-63-0
5b33703d-d6a1-4bde-88e7-3b90b4d45550,2-Propanol,kg,water,ocean,000067-63-0
caeb15fa-9711-4d37-99a2-d12c7823b8bc,2-Propanol,kg,water,surface water,000067-63-0
e92a1310-603c-4346-85b8-e4e3192cd75c,2-Propanol,kg,water,unspecified,000067-63-0
2b8204fa-c9bf-5465-9aa2-d79024a19b1a,2-chlorobenzaldehyde,kg,water,unspecified,000089-98-5
dc50265c-a1ea-49b3-97a9-fad6f1da0bd7,3-Methyl-1-butanol,kg,air,"low population density, long-term",000123-51-3
f792a1df-81cb-4c95-8c4a-e0626701e619,3-Methyl-1-butanol,kg,air,lower stratosphere + upper troposphere,000123-51-3
8d50d9ce-3284-4a1e-ab89-2a7a931b110d,3-Methyl-1-butanol,kg,air,non-urban air or from high stacks,000123-51-3
1eefb686-03de-4dc8-933a-e3b7459438da,3-Methyl-1-butanol,kg,air,unspecified,000123-51-3
c6310f81-3859-4c5c-990a-4662ba179693,3-Methyl-1-butanol,kg,air,urban air close to ground,000123-51-3
35f2e680-fd3b-4fce-8ae2-a700438aa097,3-Methyl-1-butanol,kg,water,ground-,000123-51-3
f9f1397d-ddd2-4568-9f32-6cac992f0c1e,3-Methyl-1-butanol,kg,water,"ground-, long-term",000123-51-3
4df58e33-3e3e-4ae0-ad3c-36b5cfc7a541,3-Methyl-1-butanol,kg,water,ocean,000123-51-3
6abb5a34-7f0b-4a9a-8452-211a0ebee04d,3-Methyl-1-butanol,kg,water,surface water,000123-51-3
8114f79d-41eb-42f2-99d8-159db57d3bcb,3-Methyl-1-butanol,kg,water,unspecified,000123-51-3
70c436a2-c304-4405-9230-dcfbb7b11dde,4-Methyl-2-pentanol,kg,water,ground-,000108-11-2
57cb82d2-19f4-4491-8ffc-f65f9ff7b418,4-Methyl-2-pentanol,kg,water,"ground-, long-term",000108-11-2
1911896c-5aff-4695-9cba-164b0ecd9199,4-Methyl-2-pentanol,kg,water,ocean,000108-11-2
179c3a4c-4d0c-4928-b099-2652fac747cd,4-Methyl-2-pentanol,kg,water,surface water,000108-11-2
56e7c4ee-29a0-4d90-a44d-ee7e7faade83,4-Methyl-2-pentanol,kg,water,unspecified,000108-11-2
497e2e7c-0e1a-4b9f-a94e-d63d5e49dcf8,4-Methyl-2-pentanone,kg,air,"low population density, long-term",000108-10-1
a6dd536a-5443-4c23-bb5e-60f0fa68af13,4-Methyl-2-pentanone,kg,air,lower stratosphere + upper troposphere,000108-10-1
6ed53433-96ff-402c-87d0-52b8271aadac,4-Methyl-2-pentanone,kg,air,non-urban air or from high stacks,000108-10-1
53214ef0-3cc1-4166-920b-08ca46f7c457,4-Methyl-2-pentanone,kg,air,unspecified,000108-10-1
9fbec2f4-6b42-4e63-9573-14e04befe20f,4-Methyl-2-pentanone,kg,air,urban air close to ground,000108-10-1
b9fbef13-2fbf-4783-b7ff-b2ecabf2a55c,4-Methyl-2-pentanone,kg,water,ground-,000108-10-1
663ca947-9c87-4fb3-885f-f65789a93671,4-Methyl-2-pentanone,kg,water,"ground-, long-term",000108-10-1
f6a4bdb1-d67e-4c00-adf3-df344701bde9,4-Methyl-2-pentanone,kg,water,ocean,000108-10-1
1a19ad61-abd0-4d42-9828-8fae315c0b06,4-Methyl-2-pentanone,kg,water,surface water,000108-10-1
f9d36529-abde-4ed2-a82c-d365ae2c713f,4-Methyl-2-pentanone,kg,water,unspecified,000108-10-1
a7831686-271e-4054-ac34-cf55814f902c,"AOX, Adsorbable Organic Halogen as Cl",kg,water,ground-,
b5b4a44b-1d45-447f-b2b0-400d1069c733,"AOX, Adsorbable Organic Halogen as Cl",kg,water,"ground-, long-term",
46e6f5f7-6541-494f-a9bb-66918fb5d592,"AOX, Adsorbable Organic Halogen as Cl",kg,water,ocean,
e395a1a3-6915-4b72-a533-ff1a82fc3da1,"AOX, Adsorbable Organic Halogen as Cl",kg,water,surface water,
a4f6341b-1762-4222-9024-bfd91f63588f,"AOX, Adsorbable Organic Halogen as Cl",kg,water,unspecified,
3166d308-cc57-4d31-b42e-63c7eada821f,Abamectin,kg,soil,agricultural,071751-41-2
0555dc8e-d8b3-4da1-afaa-a2144758d590,Acenaphthene,kg,air,"low population density, long-term",000083-32-9
f6432a5a-eb35-4395-9909-5d0e17296681,Acenaphthene,kg,air,lower stratosphere + upper troposphere,000083-32-9
922a7ccf-3338-43ad-bd7e-77d51df051ab,Acenaphthene,kg,air,non-urban air or from high stacks,000083-32-9
1f4afa32-a9a2-40da-8396-104452cb637f,Acenaphthene,kg,air,unspecified,000083-32-9
99c07b66-c039-4896-866d-06abdaa9d46a,Acenaphthene,kg,air,urban air close to ground,000083-32-9
0bc097f2-00ee-416f-a275-2c05d1e6d482,Acenaphthene,kg,water,ground-,000083-32-9
26eb22d8-e0cf-45a6-b09e-b8609fe6c8eb,Acenaphthene,kg,water,"ground-, long-term",000083-32-9
a6ad3fc7-c019-454f-a899-43be7913a598,Acenaphthene,kg,water,ocean,000083-32-9
5c238e5f-97c8-4837-8d67-48899ddd43be,Acenaphthene,kg,water,surface water,000083-32-9
8732d8b5-7f41-498c-be37-5bcd7a802ee6,Acenaphthene,kg,water,unspecified,000083-32-9
e0346157-1f0e-4bf9-b234-78fead761e18,Acenaphthylene,kg,air,unspecified,000208-96-8
a998fad5-65bc-4ea9-905b-df4d5e667358,Acenaphthylene,kg,water,ground-,000208-96-8
15b58430-7bd4-4c6c-967e-514538c85b8d,Acenaphthylene,kg,water,"ground-, long-term",000208-96-8
9dc481e4-e4cd-4cb1-a03e-d539f774e958,Acenaphthylene,kg,water,ocean,000208-96-8
ec4a104f-eab5-4a06-bd0a-e1c34d888718,Acenaphthylene,kg,water,surface water,000208-96-8
7c02a013-712f-4588-bfd8-247078e0f4d8,Acenaphthylene,kg,water,unspecified,000208-96-8
73a06727-fec3-4d8d-8de5-ef1a0cc2c280,Acephate,kg,air,non-urban air or from high stacks,
cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec,Acephate,kg,soil,agricultural,030560-19-1
55b0bc94-7f43-4930-ad57-25af3f892757,Acetaldehyde,kg,air,"low population density, long-term",000075-07-0
43a7e8ef-634e-401b-92f1-32cb42f226ac,Acetaldehyde,kg,air,lower stratosphere + upper troposphere,000075-07-0
fc9f9a81-c4b9-4dce-bc20-9f04e05ca2f1,Acetaldehyde,kg,air,non-urban air or from high stacks,000075-07-0
e3e8f6a2-c45e-4685-9859-698b2eadaf5b,Acetaldehyde,kg,air,unspecified,000075-07-0
5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,Acetaldehyde,kg,air,urban air close to ground,000075-07-0
28b0681a-8e83-4997-be31-65e5a0a1a81f,Acetaldehyde,kg,water,ground-,000075-07-0
5411a599-120a-4a1e-8916-85d43841da24,Acetaldehyde,kg,water,"ground-, long-term",000075-07-0
d4256abf-9f73-4373-b1c0-a9532663ba58,Acetaldehyde,kg,water,ocean,000075-07-0
7a65d41a-561b-4090-bd81-13672abce16f,Acetaldehyde,kg,water,surface water,000075-07-0
4b51a9d0-4100-49c1-8d47-ec47eb51c58a,Acetaldehyde,kg,water,unspecified,000075-07-0
c3de45a3-e6fd-494e-aa85-d352b478e87b,Acetamide,kg,air,non-urban air or from high stacks,
eb23cf3a-b866-458d-94b3-9aee4145fcc9,Acetamide,kg,soil,agricultural,000060-35-5
910b7532-d541-45a5-a535-03f54997726e,Acetamiprid,kg,soil,agricultural,
e9acbffd-7211-42e2-9f3a-cd9556e21132,Acetic acid,kg,air,"low population density, long-term",000064-19-7
f53378fe-3e04-4f74-9a08-bea2a6332b67,Acetic acid,kg,air,lower stratosphere + upper troposphere,000064-19-7
c5cc0625-6e01-4639-b053-5d1d9d22a53c,Acetic acid,kg,air,non-urban air or from high stacks,000064-19-7
d157416d-db9b-4f88-a7f3-a9a5f1ea88f2,Acetic acid,kg,air,unspecified,000064-19-7
b9b68c0c-053e-41de-ab72-8dfe1c3f5755,Acetic acid,kg,air,urban air close to ground,000064-19-7
78a0fa8b-3e30-45c2-ad50-290c3b608c84,Acetic acid,kg,water,ground-,000064-19-7
27db07bb-7d5b-4e63-8f16-401781188148,Acetic acid,kg,water,"ground-, long-term",000064-19-7
18452b50-8c57-41d2-bbdd-37996c455771,Acetic acid,kg,water,ocean,000064-19-7
061c7a46-3728-48fa-8240-7a8841e6ca6f,Acetic acid,kg,water,surface water,000064-19-7
3cea246d-706f-4280-ac52-3c7590e8fa7f,Acetic acid,kg,water,unspecified,000064-19-7
79e99a7d-9cda-407e-9503-da5419f604b4,"Acetic acid, trifluoro-",kg,air,"low population density, long-term",000076-05-1
66d62655-2b96-4e07-84f6-721f4a3e3ec7,"Acetic acid, trifluoro-",kg,air,lower stratosphere + upper troposphere,000076-05-1
1511586a-8f52-4e6b-bb46-78a0c083155f,"Acetic acid, trifluoro-",kg,air,non-urban air or from high stacks,000076-05-1
d4f209e8-335f-4a2f-9384-77a23fbc7dee,"Acetic acid, trifluoro-",kg,air,unspecified,000076-05-1
f38210d0-4566-4497-b270-662028efc0c6,"Acetic acid, trifluoro-",kg,air,urban air close to ground,000076-05-1
92ee2fc1-238c-465d-9887-418af42db9c7,Acetochlor,kg,soil,agricultural,034256-82-1
e91093c9-20df-49c5-8960-eabf05af6832,Acetone,kg,air,"low population density, long-term",000067-64-1
a765d3a1-65c6-4544-8487-b3104b937568,Acetone,kg,air,lower stratosphere + upper troposphere,000067-64-1
7a2d7097-20c4-4b5f-b2ee-bcfc2ba1378f,Acetone,kg,air,non-urban air or from high stacks,000067-64-1
f3d5fd96-8805-4d3d-867a-5df27975b07f,Acetone,kg,air,unspecified,000067-64-1
1f130425-11f9-4ec2-8d2f-d282acaacf5c,Acetone,kg,air,urban air close to ground,000067-64-1
d60f27da-703f-4c04-bad4-7e978a375205,Acetone,kg,water,ground-,000067-64-1
f2cdedb9-7723-4308-b2ef-ad20c93018af,Acetone,kg,water,"ground-, long-term",000067-64-1
62ebd5d6-153a-463d-88c0-9fee5658d316,Acetone,kg,water,ocean,000067-64-1
0e8f17d0-3e52-4f6f-bef9-60f6007a7aab,Acetone,kg,water,surface water,000067-64-1
d78a3d22-4bed-4ad3-8a9c-1cc4645188d0,Acetone,kg,water,unspecified,000067-64-1
3f49a574-0d24-47ba-a669-c4f2f5be5f13,Acetonitrile,kg,air,"low population density, long-term",000075-05-8
590475cc-79c7-4398-8fc7-d2bcb396d9ee,Acetonitrile,kg,air,lower stratosphere + upper troposphere,000075-05-8
f7553ef8-e4f3-4b9c-98be-81fa36315648,Acetonitrile,kg,air,non-urban air or from high stacks,000075-05-8
ff45a199-18e0-4777-886b-e2d0422d2f82,Acetonitrile,kg,air,unspecified,000075-05-8
56dea244-390c-4f56-8b11-c8de2902816e,Acetonitrile,kg,air,urban air close to ground,000075-05-8
f3841066-b23d-4c7a-94bd-791c55bd3e0f,Acetonitrile,kg,water,ground-,000075-05-8
3cee5838-69ba-44f9-bc30-84f82bff2dd9,Acetonitrile,kg,water,"ground-, long-term",000075-05-8
a274b5ea-20b3-4216-b3bd-94ac589f1eaf,Acetonitrile,kg,water,ocean,000075-05-8
b4604f84-4a09-412e-86ed-078533d9da5d,Acetonitrile,kg,water,surface water,000075-05-8
cbaca555-e09c-4dc6-bdc3-60e6f8a784f9,Acetonitrile,kg,water,unspecified,000075-05-8
55d3e6b8-8b05-4ba4-b2f2-be761c3541aa,Acetyl chloride,kg,water,ground-,000075-36-5
3d36c0c1-aff6-4ec3-ba35-18831b9ef85e,Acetyl chloride,kg,water,"ground-, long-term",000075-36-5
ec693fa1-9718-437a-8604-e916ff9d7b62,Acetyl chloride,kg,water,ocean,000075-36-5
d1528862-956f-4441-b2ac-cce8ae963805,Acetyl chloride,kg,water,surface water,000075-36-5
65bafee0-9f42-4788-af33-4df48d0e7f65,Acetyl chloride,kg,water,unspecified,000075-36-5
3410aa09-a803-4bdc-8f10-f03f1760851a,"Acidity, unspecified",kg,water,ground-,012408-02-5
645f66af-4b28-4b61-82fb-f30012cab42f,"Acidity, unspecified",kg,water,"ground-, long-term",012408-02-5
372dc06d-0cc9-4f85-9e00-9d452f2d3c7a,"Acidity, unspecified",kg,water,ocean,012408-02-5
ce6e5657-5e48-472d-b67e-fab246234be6,"Acidity, unspecified",kg,water,surface water,012408-02-5
b37294bd-947d-4f35-b9e6-3eb259c05ff5,"Acidity, unspecified",kg,water,unspecified,012408-02-5
1dcae348-9373-4ff6-96f0-1a444fa96587,Acifluorfen,kg,air,non-urban air or from high stacks,
c89708f7-cb6c-4691-b8cc-cf2cb03b14a6,Acifluorfen,kg,soil,agricultural,
dc64ecac-a65f-4d9a-9de6-557f1135659f,Aclonifen,kg,soil,agricultural,074070-46-5
90ba480e-f2f2-4ee8-8299-da906df00058,Acrinathrin,kg,soil,agricultural,
086f6b04-002c-49a0-9be8-2bad29a9c17a,Acrolein,kg,air,"low population density, long-term",000107-02-8
1ccc25c5-f5c0-4deb-b34a-965ccbaa4caa,Acrolein,kg,air,lower stratosphere + upper troposphere,000107-02-8
12840cef-c3b8-4ef2-b7d4-3a73dbd6a280,Acrolein,kg,air,non-urban air or from high stacks,000107-02-8
d896ced7-a107-4017-b284-d95a8ef3e735,Acrolein,kg,air,unspecified,000107-02-8
7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,Acrolein,kg,air,urban air close to ground,000107-02-8
233ed5ca-7df0-4cf6-9271-21459ecd5c23,"Acrylate, ion",kg,water,ground-,000079-10-7
d18ec0cf-b4d2-43e6-abe2-19170a40659a,"Acrylate, ion",kg,water,"ground-, long-term",000079-10-7
6446e9ba-9cdd-410e-aae3-41d71d971750,"Acrylate, ion",kg,water,ocean,000079-10-7
eabb67d6-08cc-4c6e-ad95-6509e778730a,"Acrylate, ion",kg,water,surface water,000079-10-7
37f69770-85d0-4af3-a612-41e9d314f5bb,"Acrylate, ion",kg,water,unspecified,000079-10-7
10bb4bbd-818f-4dd1-a5bd-5105c43bc32f,Acrylic acid,kg,air,"low population density, long-term",000079-10-7
f6b4242e-ea42-4d2e-b7c1-ba8e9ed2fbb0,Acrylic acid,kg,air,lower stratosphere + upper troposphere,000079-10-7
4bc5da16-8b02-4a10-acfd-4a696a7a45af,Acrylic acid,kg,air,non-urban air or from high stacks,000079-10-7
faca26d7-b953-4dd6-94a9-7b8975452e1c,Acrylic acid,kg,air,unspecified,000079-10-7
42f51ad5-6190-4641-b961-f411310554e9,Acrylic acid,kg,air,urban air close to ground,000079-10-7
4a28ea6f-3e26-4a84-a8f5-6a9596651d1c,Acrylonitrile,kg,air,"low population density, long-term",000107-13-1
9808cb2d-f1d8-41c2-9a8d-74d5092b27ec,Acrylonitrile,kg,air,lower stratosphere + upper troposphere,000107-13-1
5b5879b0-6fbf-48ce-bff3-4292bda15526,Acrylonitrile,kg,air,non-urban air or from high stacks,000107-13-1
981ea86a-b527-4e29-b092-f16d2cd57e45,Acrylonitrile,kg,air,unspecified,000107-13-1
7480ea64-2bb7-4e80-9062-fd24a84335c1,Acrylonitrile,kg,air,urban air close to ground,000107-13-1
ec9b8886-22ef-452b-9347-88dd1ab3a6a5,Acrylonitrile,kg,water,ground-,000107-13-1
58c3cf9c-f673-4897-9429-672bbb211e81,Acrylonitrile,kg,water,"ground-, long-term",000107-13-1
06c8168d-a28d-4e23-9505-a0fb462f9367,Acrylonitrile,kg,water,ocean,000107-13-1
14059c6a-2b32-4818-a9dc-93b8f21df2b3,Acrylonitrile,kg,water,surface water,000107-13-1
2c5362e9-ff22-46b4-9dad-3c765df0ac3f,Acrylonitrile,kg,water,unspecified,000107-13-1
f06815cb-65ca-4446-8ea9-329ae0252c29,"Actinides, radioactive, unspecified",kBq,air,"low population density, long-term",
c56df4f7-c9e9-4892-a045-4b2fb93ff297,"Actinides, radioactive, unspecified",kBq,air,lower stratosphere + upper troposphere,
02703daf-fde4-489a-b7e5-523e46151312,"Actinides, radioactive, unspecified",kBq,air,non-urban air or from high stacks,
d3805249-4c8b-48fb-8843-a7765b8d1322,"Actinides, radioactive, unspecified",kBq,air,unspecified,
e73fc455-cc04-4328-b961-1e388410e6c5,"Actinides, radioactive, unspecified",kBq,air,urban air close to ground,
0f8120d4-3365-4301-871c-b5d9716b008e,"Actinides, radioactive, unspecified",kBq,water,ground-,
d0bb3bc2-13e8-422e-acf0-ee5cc1e5e7be,"Actinides, radioactive, unspecified",kBq,water,"ground-, long-term",
34550110-0552-46d2-b07d-6b9599892278,"Actinides, radioactive, unspecified",kBq,water,ocean,
073e0dba-bc0b-4c76-89e2-2988f2b49459,"Actinides, radioactive, unspecified",kBq,water,surface water,
928873e6-c391-447e-b503-fbeae3211df1,"Actinides, radioactive, unspecified",kBq,water,unspecified,
285188e4-9b50-4916-a2bd-e7ce44354a88,"Aerosols, radioactive, unspecified",kBq,air,"low population density, long-term",
e0a9f6c3-eee7-4a77-82fd-6a64af73a790,"Aerosols, radioactive, unspecified",kBq,air,lower stratosphere + upper troposphere,
72958cbe-6609-46c2-bbfa-ee4ab826ca12,"Aerosols, radioactive, unspecified",kBq,air,non-urban air or from high stacks,
